section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,1,1734335854522114649,1734335854866070649,344
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,2,1734335858326128649,1734335858666117649,340
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,3,1734335860186269649,1734335860566149649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,4,1734335862182123649,1734335862522213649,340
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,5,1734335864486323649,1734335864850126649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,6,1734335866482152649,1734335866958233649,476
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,7,1734335880406772649,1734335880726105649,319
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,8,1734335886406131649,1734335886794241649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,9,1734335887162107649,1734335887534149649,372
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,10,1734335888738137649,1734335889122147649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,11,1734335902782115649,1734335903158115649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,12,1734335904634090649,1734335905042188649,408
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,13,1734335907230356649,1734335907618207649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,14,1734335909550238649,1734335909990129649,440
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,15,1734335912754127649,1734335913106124649,352
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,16,1734335915406144649,1734335915782143649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,17,1734335916906174649,1734335917314144649,408
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,18,1734335918538041649,1734335918926090649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,19,1734335921906191649,1734335922306160649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,20,1734335923534125649,1734335923950347649,416
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,21,1734335925034160649,1734335925394252649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,22,1734335925410174649,1734335925922105649,512
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,23,1734335933002180649,1734335933334139649,332
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,24,1734335940058047649,1734335940426123649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,25,1734335944674150649,1734335945046097649,372
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,26,1734335951650386649,1734335951926165649,276
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,27,1734335956962089649,1734335957546381649,584
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,28,1734335962354019649,1734335962730107649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,29,1734335966810120649,1734335967194101649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,30,1734335971958074649,1734335972290058649,332
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,31,1734335972366192649,1734335972734105649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,32,1734335974962088649,1734335975362185649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,33,1734335978297986649,1734335978654192649,356
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,34,1734335980598052649,1734335980946109649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,35,1734335987318105649,1734335987678026649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,36,1734335990642119649,1734335991006080649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,37,1734335992374127649,1734335992778028649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,38,1734335993878081649,1734335994310087649,432
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,39,1734335997130129649,1734335997550088649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,40,1734335999874087649,1734336000310103649,436
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,41,1734336004754100649,1734336005158094649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,42,1734336007462085649,1734336007810147649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,43,1734336013614115649,1734336013958108649,344
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,44,1734336014622052649,1734336015034190649,412
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,45,1734336016806300649,1734336017190066649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,46,1734336019198129649,1734336019598111649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,47,1734336026394086649,1734336026758071649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,48,1734336028634098649,1734336029034352649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,49,1734336030278082649,1734336030698233649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,50,1734336033342217649,1734336033762108649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,51,1734336037882080649,1734336038222101649,340
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,52,1734336045110067649,1734336045466102649,356
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,53,1734336047622103649,1734336047994078649,372
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,54,1734336050130123649,1734336050530109649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,55,1734336056150145649,1734336056482171649,332
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,56,1734336065110161649,1734336065434117649,324
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,57,1734336087150040649,1734336087482169649,332
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,58,1734336091314074649,1734336091734311649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,59,1734336094230086649,1734336094618098649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,60,1734336101654155649,1734336102070070649,416
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,61,1734336104306070649,1734336104686010649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,62,1734336111954297649,1734336112278060649,324
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,63,1734336114194076649,1734336114582088649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,64,1734336119134440649,1734336119494312649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,65,1734336122570072649,1734336122998026649,428
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,66,1734336124898063649,1734336125282101649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,67,1734336129762280649,1734336130170088649,408
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,68,1734336133858192649,1734336134262072649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,69,1734336137638644649,1734336138082132649,443
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,70,1734336141302051649,1734336141618297649,316
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,71,1734336146942062649,1734336147290654649,349
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,72,1734336147682107649,1734336148086220649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,73,1734336149582097649,1734336149978125649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,74,1734336154706322649,1734336155066107649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,75,1734336162654242649,1734336163042158649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,76,1734336165418294649,1734336165786084649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,77,1734336168310102649,1734336168674276649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,78,1734336169698136649,1734336170082013649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,79,1734336171402090649,1734336171866263649,464
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,80,1734336174758098649,1734336175118142649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,81,1734336178902359649,1734336179286061649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,82,1734336182486078649,1734336182878153649,392
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,83,1734336185206127649,1734336185486093649,280
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,84,1734336188694220649,1734336189074161649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,85,1734336191538172649,1734336191754174649,216
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,86,1734336191758093649,1734336192109995649,352
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,87,1734336197642058649,1734336197910111649,268
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,88,1734336199890081649,1734336200234091649,344
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,89,1734336202298084649,1734336202690104649,392
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,90,1734336209462308649,1734336209886106649,424
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,91,1734336212406069649,1734336212838115649,432
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,92,1734336215238201649,1734336215582113649,344
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,93,1734336217902101649,1734336218250180649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,94,1734336218670068649,1734336219074097649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,95,1734336220621994649,1734336220994080649,372
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,96,1734336228158092649,1734336228502269649,344
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,97,1734336231190090649,1734336231574219649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,98,1734336235094228649,1734336235482070649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,99,1734336240918179649,1734336241250032649,332
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,100,1734336244018118649,1734336244366142649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,101,1734336246246189649,1734336246646112649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,102,1734336249470141649,1734336249838008649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,103,1734336252342182649,1734336252730232649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,104,1734336254386073649,1734336254822070649,436
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,105,1734336257094372649,1734336257477983649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,106,1734336261118224649,1734336261506254649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,107,1734336263166102649,1734336263574160649,408
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,108,1734336266726141649,1734336267126237649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,109,1734336270282063649,1734336270662101649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,110,1734336272290069649,1734336272650114649,360
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,111,1734336274010101649,1734336274358131649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,112,1734336275590103649,1734336276010068649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,113,1734336278614080649,1734336279018086649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,114,1734336282442094649,1734336282862108649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,115,1734336287954399649,1734336288346197649,392
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,116,1734336289806076649,1734336290198242649,392
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,117,1734336291118017649,1734336291498258649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,118,1734336292450103649,1734336292822130649,372
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,119,1734336294098125649,1734336294450070649,352
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,120,1734336298926076649,1734336299306105649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,121,1734336302390173649,1734336302798094649,408
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,122,1734336305262247649,1734336305646127649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,123,1734336320742368649,1734336321093998649,352
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,124,1734336328542069649,1734336328954214649,412
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,125,1734336330670086649,1734336331066107649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,126,1734336336738298649,1734336337210190649,472
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,127,1734336337650071649,1734336338030065649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,128,1734336342114085649,1734336342490070649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,129,1734336344410066649,1734336344814071649,404
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,130,1734336346578120649,1734336346926116649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,131,1734336351534194649,1734336351870286649,336
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,132,1734336354597974649,1734336354974074649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,133,1734336355573998649,1734336356038000649,464
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,134,1734336358322412649,1734336358718062649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,135,1734336366602196649,1734336366958091649,356
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,136,1734336376782034649,1734336377170070649,388
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,137,1734336378754157649,1734336379178021649,424
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,138,1734336382298082649,1734336382694085649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,139,1734336384202086649,1734336384646038649,444
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,140,1734336385314121649,1734336385698156649,384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,141,1734336388186605649,1734336388538064649,351
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,142,1734336389810094649,1734336390190111649,380
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,143,1734336391446100649,1734336391822078649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,144,1734336394158299649,1734336394554250649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,145,1734336399134221649,1734336399502110649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,146,1734336402394106649,1734336402770139649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,147,1734336415526127649,1734336415874051649,348
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,148,1734336419722102649,1734336420042129649,320
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,149,1734336420910064649,1734336421286237649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,150,1734336424790085649,1734336425166057649,376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,151,1734336443122108649,1734336443458109649,336
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,152,1734336444234065649,1734336444438091649,204
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,153,1734336444446097649,1734336444814383649,368
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,154,1734336446334103649,1734336446734292649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,155,1734336450398096649,1734336450762115649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,156,1734336451934169649,1734336452330119649,396
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,157,1734336454238083649,1734336454638149649,400
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,158,1734336457614096649,1734336458034069649,420
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,159,1734336463378227649,1734336463742032649,364
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,160,1734336465938071649,1734336466322101649,384
